hour,solar_cf,demand
4389,0,-31566.05181
4390,0,-28524.64209
4391,0,-24516.42871
4392,0,-21404.65714
4393,0,-19222.29888
4394,0,-18333.19616
4395,0,-17957.14213
4396,0,-17378.31488
4397,0,-17709.88137
4398,0,-19014.00656
4399,0.003860424,-21276.57943
4400,0.106045046,-23293.11466
4401,0.328121055,-25733.466
4402,0.368980822,-26898.84553
4403,0.405335587,-26520.27658
4404,0.651059556,-26255.96069
4405,0.725128085,-25850.11382
4406,0.623585869,-25482.22257
4407,0.540686652,-25264.0914
4408,0.434483687,-25313.38808
4409,0.256759182,-24880.5395
4410,0.063809621,-25078.03669
4411,0,-27567.60796
4412,0,-31306.23996
4413,0,-30048.50579
4414,0,-27812.48378
4415,0,-24019.83315
4416,0,-20765.50061
4417,0,-19463.53413
4418,0,-18096.11955
4419,0,-17448.33361
4420,0,-16658.32145
4421,0,-16402.53742
4422,0,-17057.19004
4423,0.003818254,-18104.18791
4424,0.137048243,-20422.63842
4425,0.196954155,-22385.39463
4426,0.374462703,-22939.96532
4427,0.565452747,-22487.27908
4428,0.620505682,-21867.13155
4429,0.576417239,-21773.74462
4430,0.675139848,-21615.12419
4431,0.271917648,-21336.42259
4432,0.156747429,-21374.5327
4433,0.194045276,-21845.93066
4434,0.057712748,-22206.86081
4435,0,-24885.81231
4436,0,-29228.21837
4437,0,-28373.31603
4438,0,-25517.54738
4439,0,-21030.25426
4440,0,-17155.46948
4441,0,-15718.18638
4442,0,-15673.81042
4443,0,-15212.96999
4444,0,-14927.05838
4445,0,-15738.1856
4446,0,-19015.2254
4447,0.0023815,-22475.17655
4448,0.064997428,-23901.38712
4449,0.276169439,-25794.36063
4450,0.394631333,-26245.93104
4451,0.393899007,-26674.75555
4452,0.500140164,-26466.95248
4453,0.680538364,-26703.59562
4454,0.619132414,-26148.33827
4455,0.462991306,-25564.24084
4456,0.442481566,-26418.28484
4457,0.270368829,-26008.17205
4458,0.083908735,-26342.66547
4459,0,-28272.89075
4460,0,-32635.55353
4461,0,-31907.34154
4462,0,-29090.02633
4463,0,-24435.44358
4464,0,-21195.05471
4465,0,-19046.46882
4466,0,-18372.58948
4467,0,-18006.76681
4468,0,-17707.12182
4469,0,-18448.46635
4470,0,-21665.42266
4471,0.001885068,-24434.24191
4472,0.142026127,-25317.81266
4473,0.373741943,-26951.91214
4474,0.513538469,-27323.31399
4475,0.420392795,-27308.97978
4476,0.789533794,-27573.94801
4477,0.567020887,-27587.76721
4478,0.536932372,-26624.88624
4479,0.472819898,-26599.90867
4480,0.264570761,-26595.617
4481,0.148296233,-27179.62859
4482,0.075310448,-27044.01156
4483,0,-28336.06426
4484,0,-32796.49148
4485,0,-32545.59996
4486,0,-29843.81672
4487,0,-25142.11135
4488,0,-21729.9695
4489,0,-20126.16928
4490,0,-18785.44894
4491,0,-18111.8271
4492,0,-17719.31019
4493,0,-18893.68507
4494,0,-22213.04083
4495,0.003381923,-24873.62395
4496,0.079886729,-25221.16406
4497,0.262808194,-26213.91512
4498,0.446123479,-27161.77521
4499,0.386891728,-26166.79249
4500,0.748722934,-26624.54291
4501,0.744178626,-26802.90506
4502,0.363957757,-26285.50031
4503,0.349945965,-25712.30374
4504,0.471536417,-26236.83268
4505,0.193099597,-26687.88808
4506,0.066279496,-26323.00958
4507,0,-29315.76861
4508,0,-33121.5432
4509,0,-31616.88075
4510,0,-28059.766
4511,0,-24303.08822
4512,0,-21373.58853
4513,0,-19935.53292
4514,0,-18309.2443
4515,0,-17809.43544
4516,0,-17437.86192
4517,0,-18060.58446
4518,0,-21348.35346
4519,0.00243524,-24868.73143
4520,0.109450608,-25369.39864
4521,0.264072409,-26930.79708
4522,0.454145041,-28536.31398
4523,0.57909655,-27986.03497
4524,0.601339885,-27865.69631
4525,0.548770807,-27646.13404
4526,0.538548547,-26360.34718
4527,0.442850034,-26645.82963
4528,0.352331079,-27657.5499
4529,0.256521107,-27481.07609
4530,0.065684242,-27703.38503
4531,0,-29894.11519
4532,0,-32596.24176
4533,0,-32682.59033
4534,0,-28814.0714
4535,0,-24557.92808
4536,0,-21529.89146
4537,0,-19764.63829
4538,0,-18500.56733
4539,0,-17938.18579
4540,0,-17937.32745
4541,0,-18341.08856
4542,0,-21816.40391
4543,0.001786879,-24618.78408
4544,0.060629384,-25690.84535
4545,0.235816538,-27131.04679
4546,0.291782944,-27949.0407
4547,0.476732565,-27740.1218
4548,0.556342253,-27921.91729
4549,0.601161527,-27343.74238
4550,0.664488691,-26657.93217
4551,0.581254856,-27205.89367
4552,0.469724869,-27274.73219
4553,0.220799072,-27446.91433
4554,0.078597435,-27042.98155
4555,0,-29043.24703
4556,0,-32745.59217
4557,0,-32011.80099
4558,0,-29632.15114
4559,0,-25582.43755
4560,0,-22069.5271
4561,0,-20521.86203
4562,0,-19474.43499
4563,0,-17750.89694
4564,0,-17298.38237
4565,0,-17982.21841
4566,0,-18766.13639
4567,0.004798134,-20820.90618
4568,0.081064139,-23432.30667
4569,0.302410884,-26167.82249
4570,0.427282819,-27683.29997
4571,0.537996158,-27634.28901
4572,0.658357129,-27029.16235
4573,0.693103073,-26672.26637
4574,0.555332341,-25869.12167
4575,0.534618805,-25793.41647
4576,0.472034397,-25717.11042
4577,0.270016541,-25561.75166
4578,0.064659657,-25810.23984
4579,0,-27765.27103
4580,0,-31830.263
4581,0,-30650.05143
4582,0,-27871.44716
4583,0,-24174.33786
4584,0,-20721.33924
4585,0,-17644.20582
4586,0,-16344.68559
4587,0,-15830.97168
4588,0,-15476.22155
4589,0,-16754.28338
4590,0,-16630.25387
4591,0.003018088,-17878.44562
4592,0.106065405,-19557.35022
4593,0.269418975,-21573.06574
4594,0.513193072,-23721.99496
4595,0.540951095,-22076.47962
4596,0.539554178,-21340.71427
4597,0.740377116,-21336.25093
4598,0.660980297,-21629.02923
4599,0.625298862,-21854.34235
4600,0.46121278,-21649.11428
4601,0.273864815,-22126.34892
4602,0.079402205,-22568.9068
4603,0,-24508.23045
4604,0,-28837.3323
4605,0,-27423.39593
4606,0,-25342.36106
4607,0,-21116.17366
4608,0,-17610.21572
4609,0,-17343.01491
4610,0,-16096.36816
4611,0,-15446.17888
4612,0,-15216.95175
4613,0,-15919.61968
4614,0,-18638.60396
4615,0.0021681,-21844.47057
4616,0.122227112,-23126.46358
4617,0.34171276,-25713.16116
4618,0.497970566,-27039.87346
4619,0.594193395,-26579.80554
4620,0.584314532,-26983.99581
4621,0.668693794,-26527.10373
4622,0.598000138,-26540.80276
4623,0.503496144,-26684.48816
4624,0.455722299,-26473.81825
4625,0.238266082,-26684.18345
4626,0.075111665,-26314.83731
4627,0,-28501.7393
4628,0,-32384.38643
4629,0,-31393.50655
4630,0,-29147.46523
4631,0,-25050.16551
4632,0,-21325.40065
4633,0,-19472.97582
4634,0,-19008.78789
4635,0,-18258.25916
4636,0,-18147.79136
4637,0,-18837.46408
4638,0,-21361.7435
4639,0.001788835,-24594.75068
4640,0.094290637,-25650.07441
4641,0.219973717,-26876.3786
4642,0.350997052,-27074.82581
4643,0.355303291,-27054.22575
4644,0.508297005,-27212.84619
4645,0.495075338,-26888.82446
4646,0.464256947,-26297.25951
4647,0.436995545,-27111.64841
4648,0.342926507,-27229.84123
4649,0.179744143,-27603.98976
4650,0.061477097,-27821.66369
4651,0,-29506.7483
4652,0,-33803.31923
4653,0,-32893.48341
4654,0,-30237.5353
4655,0,-24217.08298
4656,0,-21933.56673
4657,0,-19353.66716
4658,0,-18531.81075
4659,0,-17997.41095
4660,0,-17847.20221
4661,0,-18648.37273
4662,0,-20309.93895
4663,0.001952038,-23402.26492
4664,0.0762814,-25099.0229
4665,0.321066924,-27181.00193
4666,0.406867102,-27572.1455
4667,0.490559403,-27497.2128
4668,0.513802438,-27411.46506
4669,0.728575553,-26804.0209
4670,0.739323187,-25995.46869
4671,0.521921302,-26600.42367
4672,0.359121197,-27265.548
4673,0.24056895,-27624.33231
4674,0.060601611,-27578.58302
4675,0,-28951.57678
4676,0,-32582.33672
4677,0,-32047.07859
4678,0,-29055.00623
4679,0,-24952.505
4680,0,-21403.80194
4681,0,-19995.35892
4682,0,-19060.20219
4683,0,-18413.36042
4684,0,-18208.64736
4685,0,-18975.91363
4686,0,-21167.07296
4687,0.00383155,-23769.89009
4688,0.121115472,-25970.66278
4689,0.288323728,-28005.34752
4690,0.427259607,-28576.48409
4691,0.6334409,-28270.48741
4692,0.299063618,-28273.14826
4693,0.608993472,-27794.71195
4694,0.669926946,-27151.56102
4695,0.425615914,-27570.0855
4696,0.35859893,-27526.22454
4697,0.272485119,-26675.35638
4698,0.088659295,-27104.95339
4699,0,-29475.33321
4700,0,-33497.06506
4701,0,-32641.64772
4702,0,-30453.83589
4703,0,-26225.84598
4704,0,-23574.87622
4705,0,-20408.64755
4706,0,-19121.91653
4707,0,-18775.06308
4708,0,-18532.84075
4709,0,-19174.79001
4710,0,-20940.64401
4711,0.001467814,-23362.09481
4712,0.070789271,-25359.09861
4713,0.280097928,-27414.29757
4714,0.279064584,-27959.08323
4715,0.668485299,-23360.46397
4716,0.569993206,-26006.02621
4717,0.694317255,-25798.05148
4718,0.600016491,-25929.0335
4719,0.526319779,-26255.71606
4720,0.355574378,-26261.72441
4721,0.243955188,-26117.69569
4722,0.080085277,-25913.58346
4723,0,-28380.18272
4724,0,-32365.26363
4725,0,-31400.75182
4726,0,-29748.19813
4727,0,-25627.07101
4728,0,-22214.07083
4729,0,-20138.95848
4730,0,-19423.53569
4731,0,-18089.68204
4732,0,-18010.20015
4733,0,-17904.28153
4734,0,-19331.7796
4735,0.001776113,-21342.34511
4736,0.082977255,-23344.58476
4737,0.14845091,-26399.57312
4738,0.367993466,-27663.98742
4739,0.570223052,-27826.2987
4740,0.513048261,-27781.83691
4741,0.70244013,-27560.47214
4742,0.64046645,-26596.04616
4743,0.597635489,-26424.97986
4744,0.371943994,-25976.67113
4745,0.212297689,-25935.38519
4746,0.053732395,-26139.66908
4747,0,-27945.95069
4748,0,-31931.54661
4749,0,-31363.41422
4750,0,-29119.03807
4751,0,-25256.69916
4752,0,-21647.74095
4753,0,-19359.76135
4754,0,-18647.60023
4755,0,-17743.68692
4756,0,-17391.16846
4757,0,-17632.36078
4758,0,-18320.4885
4759,0.001682448,-19198.13674
4760,0.104704761,-21258.14238
4761,0.213071145,-23305.10132
4762,0.370624183,-23748.9467
4763,0.462915273,-23219.09608
4764,0.610443742,-22491.22742
4765,0.520688056,-22648.98952
4766,0.731015114,-22398.8705
4767,0.546791703,-22128.49476
4768,0.279229248,-22002.74858
4769,0.287015855,-21974.93851
4770,0.057604874,-22709.75969
4771,0,-24870.27644
4772,0,-29541.33923
4773,0,-28916.98585
4774,0,-26063.19137
4775,0,-22328.05781
4776,0,-18984.23949
4777,0,-17357.66277
4778,0,-16304.38188
4779,0,-15541.32146
4780,0,-15523.67408
4781,0,-15932.1732
4782,0,-17518.68654
4783,0.001773178,-20046.9658
4784,0.106675577,-22657.97145
4785,0.19057156,-25470.82332
4786,0.349481881,-26862.28846
4787,0.315085325,-26865.17247
4788,0.391110089,-26664.69958
4789,0.369619976,-26331.013
4790,0.17866216,-25970.32318
4791,0.398896042,-26605.01092
4792,0.411648966,-26466.42404
4793,0.105708919,-25934.37608
4794,0.057479764,-26273.55601
4795,0,-27984.4422
4796,0,-32273.94044
4797,0,-30886.37215
4798,0,-29057.08714
4799,0,-25388.71492
4800,0,-21647.89918
4801,0,-19159.59747
4802,0,-18488.12146
4803,0,-17565.1531
4804,0,-17046.46085
4805,0,-17304.21905
4806,0,-17705.92015
4807,0.001390121,-19339.76213
4808,0.083591415,-20366.3316
4809,0.223857061,-21370.41269
4810,0.353871046,-23059.18814
4811,0.481253274,-23791.43432
4812,0.536201247,-22866.32012
4813,0.612660792,-23925.84968
4814,0.513769416,-23603.9738
4815,0.473613928,-23030.77723
4816,0.347224647,-23233.34445
4817,0.179840261,-23343.12559
4818,0.041341007,-23919.06883
4819,0,-26637.07461
4820,0,-30531.94444
4821,0,-29878.92265
4822,0,-27143.06349
4823,0,-22799.36993
4824,0,-19673.82637
4825,0,-17848.14637
4826,0,-16302.11214
4827,0,-15554.67343
4828,0,-15981.52376
4829,0,-16602.4438
4830,0,-18375.93699
4831,0.001825647,-21047.59264
4832,0.077360697,-23951.42809
4833,0.230003047,-26157.09329
4834,0.388255846,-28119.67784
4835,0.526289302,-28002.08585
4836,0.614509591,-27504.76615
4837,0.741685122,-26897.15032
4838,0.682819266,-26402.8348
4839,0.540737521,-26674.75555
4840,0.444569733,-26925.90457
4841,0.201374151,-26635.18627
4842,0.070203856,-26601.19618
4843,0,-28429.02202
4844,0,-33555.77522
4845,0,-32382.25867
4846,0,-29681.67711
4847,0,-26022.93543
4848,0,-22202.05413
4849,0,-19681.20806
4850,0,-18833.94491
4851,0,-18508.37818
4852,0,-18259.28917
4853,0,-18689.31534
4854,0,-20213.37618
4855,0.001848428,-22656.62871
4856,0.086312916,-25292.66343
4857,0.168761352,-26786.16752
4858,0.418561474,-27716.0884
4859,0.411429104,-27186.83861
4860,0.618377185,-27141.69016
4861,0.574624129,-27053.79658
4862,0.546878414,-26434.42155
4863,0.510780748,-26616.98955
4864,0.365223047,-26885.21945
4865,0.155620722,-26093.49062
4866,0.059412223,-25091.46954
4867,0,-27915.56561
4868,0,-33257.41774
4869,0,-32937.9452
4870,0,-29962.69622
4871,0,-25715.47958
4872,0,-22170.38154
4873,0,-19969.52302
4874,0,-18874.88752
4875,0,-18443.57384
4876,0,-18100.5829
4877,0,-18619.96182
4878,0,-20376.45996
4879,0.001529043,-23164.1626
4880,0.097225208,-24961.86085
4881,0.180025799,-27648.88071
4882,0.126673191,-29074.83378
4883,0.375844407,-28091.00942
4884,0.248648365,-28033.24343
4885,0.374132519,-27693.77167
4886,0.407223574,-27449.146
4887,0.24698839,-27537.03957
4888,0.276010707,-27488.97277
4889,0.130492712,-27920.80146
4890,0.046242356,-26955.17381
4891,0,-28621.46088
4892,0,-32866.27417
4893,0,-33575.08777
4894,0,-31103.93934
4895,0,-26628.06208
4896,0,-22770.78735
4897,0,-20127.37095
4898,0,-19007.67205
4899,0,-18715.32292
4900,0,-18265.81252
4901,0,-18677.81365
4902,0,-19683.26807
4903,0.00197578,-20305.13227
4904,0.091781851,-22135.61895
4905,0.356795941,-24460.42115
4906,0.528657801,-25717.02459
4907,0.653118627,-24695.17596
4908,0.709486348,-24881.86397
4909,0.75455321,-25144.60052
4910,0.717783736,-24199.05793
4911,0.581300599,-23999.06572
4912,0.491310378,-24109.36185
4913,0.304788161,-24532.17801
4914,0.086299676,-24427.89023
4915,0,-26248.93521
4916,0,-30325.85804
4917,0,-30492.89017
4918,0,-28298.21166
4919,0,-24189.18707
4920,0,-20785.97192
4921,0,-18905.88258
4922,0,-17663.47172
4923,0,-17484.86923
4924,0,-17215.47199
4925,0,-17304.03507
4926,0,-17928.49144
4927,0.001856568,-19004.27789
4928,0.09910282,-20870.71167
4929,0.311311134,-22953.24004
4930,0.461420575,-23849.90899
4931,0.550032127,-23395.07691
4932,0.581550428,-22408.64321
4933,0.456106834,-22359.59791
4934,0.680637853,-22256.7178
4935,0.526125658,-22253.78229
4936,0.40917873,-21999.11409
4937,0.239563178,-21964.04679
4938,0.073587004,-22293.24427
4939,0,-24369.27075
4940,0,-29655.26239
4941,0,-29241.26992
4942,0,-26474.21455
4943,0,-22090.75001
4944,0,-18403.83775
4945,0,-17491.89835
4946,0,-16323.20565
4947,0,-15553.69054
4948,0,-15579.52644
4949,0,-16154.95469
4950,0,-18505.69579
4951,0.001937334,-21342.73556
4952,0.121276513,-22899.27582
4953,0.262424839,-24988.36188
4954,0.460693124,-26334.6614
4955,0.611958473,-26318.09552
4956,0.736659933,-26647.66209
4957,0.782532114,-26469.64327
4958,0.655800152,-26175.37146
4959,0.631380545,-26539.30579
4960,0.469527686,-27074.22059
4961,0.257981149,-26902.53628
4962,0.084221938,-26314.47334
4963,0,-28127.0208
4964,0,-32699.11749
4965,0,-32378.96257
4966,0,-29673.16662
4967,0,-25295.9808
4968,0,-21682.68799
4969,0,-19338.30296
4970,0,-18716.09542
4971,0,-18091.22704
4972,0,-17870.37727
4973,0,-18618.84599
4974,0,-21473.41297
4975,0.001874239,-24353.73002
4976,0.09769702,-25653.25025
4977,0.220095341,-26877.1511
4978,0.353241258,-27280.74054
4979,0.493763613,-27320.48148
4980,0.715796041,-27267.17883
4981,0.666537794,-27207.61034
4982,0.595922034,-26548.5802
4983,0.499692038,-27076.71415
4984,0.345598536,-26703.93896
4985,0.229152335,-26847.96769
4986,0.082692709,-27068.98912
4987,0,-29015.69446
4988,0,-33465.82164
4989,0,-32745.59217
4990,0,-29752.48981
4991,0,-25723.46211
4992,0,-21755.46207
4993,0,-20017.50398
4994,0,-19341.30713
4995,0,-19023.72293
4996,0,-18865.53166
4997,0,-19003.2087
4998,0,-22409.42803
4999,0.002588661,-25450.76886
5000,0.10098745,-25872.38335
5001,0.332043893,-27846.46959
5002,0.501748631,-28027.57842
5003,0.549929282,-28414.25864
5004,0.535694717,-28664.46349
5005,0.689645118,-28346.79346
5006,0.753450696,-27270.35468
5007,0.359293918,-27666.04743
5008,0.469645554,-27628.28066
5009,0.274381097,-27741.32347
5010,0.092178295,-27847.07042
5011,0,-29892.82769
5012,0,-34040.64905
5013,0,-33111.75817
5014,0,-30082.51988
5015,0,-25370.42864
5016,0,-21849.364
5017,0,-20256.55047
5018,0,-18864.50166
5019,0,-18512.41236
5020,0,-18436.79299
5021,0,-19063.5497
5022,0,-22293.89605
5023,0.002068292,-25635.05353
5024,0.115413115,-25505.35901
5025,0.269757748,-27525.96704
5026,0.451155869,-27939.68484
5027,0.648448308,-28077.53355
5028,0.544353283,-27833.68039
5029,0.738566558,-27864.49464
5030,0.701024481,-27574.11967
5031,0.541272816,-27588.28221
5032,0.489848212,-27368.89161
5033,0.3103154,-27874.79466
5034,0.084366496,-28236.75482
5035,0,-30346.02893
5036,0,-33917.39204
5037,0,-33002.14871
5038,0,-30721.63663
5039,0,-25760.02721
5040,0,-21724.73366
5041,0,-18376.96699
5042,0,-18157.31889
5043,0,-17952.60583
5044,0,-18345.72357
5045,0,-19005.09704
5046,0,-21947.64343
5047,0.002288134,-24770.10866
5048,0.086735787,-26003.02204
5049,0.311324751,-27816.94284
5050,0.387129852,-28652.53263
5051,0.525398693,-28799.65136
5052,0.64862031,-27964.74824
5053,0.540244296,-27769.13354
5054,0.655213032,-26742.04906
5055,0.64634971,-26720.76234
5056,0.423117589,-26892.17197
5057,0.230818452,-26840.67183
5058,0.08229804,-26767.36997
5059,0,-28457.60459
5060,0,-33106.26482
5061,0,-32573.41003
5062,0,-30022.17888
5063,0,-25972.72279
5064,0,-21927.81588
5065,0,-19976.1322
5066,0,-18863.38582
5067,0,-18396.36538
5068,0,-18044.36191
5069,0,-18397.73871
5070,0,-19803.7784
5071,0.002297655,-21608.2575
5072,0.102066856,-24418.1052
5073,0.2496297,-26138.63908
5074,0.469956026,-26937.66377
5075,0.58686035,-26642.39629
5076,0.648099205,-26571.3261
5077,0.760210512,-26312.19455
5078,0.465374239,-25260.99084
5079,0.401802265,-24724.70271
5080,0.246352909,-24712.77184
5081,0.233042921,-24613.03323
5082,0.063720649,-24460.50698
5083,0,-26839.72766
5084,0,-31534.73802
5085,0,-31435.60025
5086,0,-28828.66311
5087,0,-24761.35364
5088,0,-20721.25341
5089,0,-19573.72188
5090,0,-17658.51747
5091,0,-17272.85008
5092,0,-16913.13876
5093,0,-16748.82756
5094,0,-17109.20838
5095,0.001634171,-18622.04219
5096,0.158159144,-20715.50576
5097,0.295718498,-23001.5541
5098,0.501172071,-23180.43126
5099,0.503961972,-22924.93906
5100,0.586938977,-22859.29354
5101,0.587970154,-22564.9359
5102,0.655276017,-22302.92035
5103,0.553160942,-21764.45205
5104,0.30027194,-21652.19891
5105,0.214466783,-21849.95945
5106,0.084921368,-22705.37679
5107,0,-24818.39324
5108,0,-29113.31617
5109,0,-29034.1719
5110,0,-26389.17043
5111,0,-21882.71354
5112,0,-18800.0181
5113,0,-15881.58891
5114,0,-15026.6179
5115,0,-14898.26238
5116,0,-14913.07725
5117,0,-15718.05879
5118,0,-19166.66273
5119,0.004046867,-22339.68942
5120,0.087383025,-23365.72673
5121,0.309132707,-25007.24223
5122,0.309702825,-25488.03038
5123,0.537775995,-25795.96689
5124,0.417758402,-25510.05527
5125,0.772302108,-25657.68901
5126,0.637141971,-24814.92353
5127,0.456272883,-25305.37654
5128,0.374272448,-25394.21429
5129,0.209615275,-25832.44615
5130,0.077553671,-25919.82473
5131,0,-28128.39111
5132,0,-32980.7344
5133,0,-32258.39342
5134,0,-29532.93729
5135,0,-25098.24298
5136,0,-21250.22111
5137,0,-19533.80344
5138,0,-18208.00098
5139,0,-18012.42061
5140,0,-17798.48902
5141,0,-18155.71117
5142,0,-21696.4832
5143,0.00230672,-25004.74926
5144,0.089107767,-25116.6419
5145,0.310219462,-26286.5191
5146,0.500802145,-26781.43546
5147,0.605390609,-26910.20297
5148,0.730421003,-27200.45777
5149,0.700482663,-26616.70367
5150,0.641771979,-26469.4991
5151,0.525280169,-26361.31447
5152,0.454240886,-26744.50985
5153,0.24340426,-26807.06536
5154,0.065060103,-26998.35405
5155,0,-29406.56931
5156,0,-33644.06958
5157,0,-32672.74259
5158,0,-29563.62757
5159,0,-25471.8727
5160,0,-21904.1146
5161,0,-19770.26907
5162,0,-18981.49291
5163,0,-18326.94329
5164,0,-18220.38949
5165,0,-18812.19478
5166,0,-21992.03666
5167,0.002332551,-25056.70705
5168,0.104980666,-25576.24047
5169,0.340922176,-26789.36063
5170,0.483378319,-27828.54764
5171,0.614537173,-27266.04593
5172,0.64825345,-27298.07902
5173,0.654967036,-27201.29309
5174,0.647944464,-26186.65448
5175,0.59558263,-26656.7821
5176,0.492300428,-26753.15603
5177,0.219534311,-27114.15485
5178,0.069762803,-27488.06304
5179,0,-30281.53369
5180,0,-33875.41953
5181,0,-33113.54361
5182,0,-30439.31295
5183,0,-26046.11059
5184,0,-22283.87079
5185,0,-20200.1738
5186,0,-19268.69075
5187,0,-18694.79035
5188,0,-18488.58378
5189,0,-19043.0343
5190,0,-22422.02722
5191,0.002300961,-25580.1017
5192,0.102520454,-25836.04023
5193,0.285204782,-27483.85591
5194,0.522399675,-28121.65083
5195,0.63846605,-27735.46844
5196,0.724070553,-27176.55457
5197,0.701923389,-26861.37371
5198,0.628813701,-26858.73004
5199,0.501855913,-26830.45646
5200,0.41163562,-26952.70063
5201,0.204961632,-27275.12584
5202,0.059595577,-26732.72636
5203,0,-29365.5509
5204,0,-34138.84147
5205,0,-33539.51716
5206,0,-30630.41153
5207,0,-26475.70632
5208,0,-22560.8716
5209,0,-18670.33265
5210,0,-17663.52206
5211,0,-17352.37537
5212,0,-17178.6654
5213,0,-18111.43595
5214,0,-20758.57754
5215,0.004709574,-24012.59678
5216,0.108388755,-24232.96588
5217,0.352918197,-25560.05585
5218,0.472751664,-26392.04063
5219,0.613598424,-26392.45263
5220,0.633645597,-26478.09736
5221,0.652229043,-26297.14304
5222,0.70308773,-25404.74859
5223,0.553126985,-25327.48121
5224,0.479294041,-25064.95066
5225,0.308055707,-25340.73392
5226,0.093657988,-25488.28182
5227,0,-27117.50595
5228,0,-31191.0126
5229,0,-30627.99589
5230,0,-28292.104
5231,0,-24490.02025
5232,0,-20827.12422
5233,0,-20436.56458
5234,0,-19653.04143
5235,0,-19138.00569
5236,0,-18673.86925
5237,0,-18836.06036
5238,0,-20003.34539
5239,0.002413646,-22436.67555
5240,0.12353467,-25018.87546
5241,0.266126999,-27063.29372
5242,0.486239058,-27697.9643
5243,0.518744192,-27396.17347
5244,0.691302355,-27719.37119
5245,0.61358658,-27362.32071
5246,0.740646205,-25978.23725
5247,0.567632834,-25891.97452
5248,0.430481457,-25719.63788
5249,0.201842074,-25879.28832
5250,0.080964296,-26031.21373
5251,0,-28158.49572
5252,0,-31713.39596
5253,0,-31308.84518
5254,0,-28874.00435
5255,0,-25506.51313
5256,0,-22045.62139
5257,0,-19684.19994
5258,0,-18720.40055
5259,0,-18340.41534
5260,0,-18252.98527
5261,0,-18075.63595
5262,0,-18941.79966
5263,0.00038749,-20198.52327
5264,0.045363972,-21960.82376
5265,0.052375281,-23732.01661
5266,0.254523625,-24531.79663
5267,0.16742081,-24018.85523
5268,0.493617936,-22953.16281
5269,0.618865243,-23067.09829
5270,0.253883727,-22843.63918
5271,0.326178685,-22561.1609
5272,0.117683152,-21965.32144
5273,0.148984436,-22053.18068
5274,0.024203961,-22627.83642
5275,0,-25651.01486
5276,0,-30018.03799
5277,0,-29061.1997
5278,0,-26523.92509
5279,0,-22277.24062
5280,0,-18456.27349
5281,0,-16840.64836
5282,0,-16038.01008
5283,0,-15482.42656
5284,0,-15163.19435
5285,0,-16197.93519
5286,0,-19575.00544
5287,0.001822366,-22381.47129
5288,0.051568091,-23478.40712
5289,0.26955918,-24698.56563
5290,0.441274733,-25484.30328
5291,0.63397738,-25904.88777
5292,0.514477032,-25943.03221
5293,0.615078915,-25693.97753
5294,0.637750341,-24767.19815
5295,0.655324682,-25524.66223
5296,0.482407185,-25851.25896
5297,0.231862657,-26237.25251
5298,0.10332765,-26429.60554
5299,0,-28978.03852
5300,0,-32724.63944
5301,0,-31721.1592
5302,0,-29212.14099
5303,0,-25007.17164
5304,0,-20964.87408
5305,0,-19549.59555
5306,0,-18783.66829
5307,0,-18656.44577
5308,0,-18231.10611
5309,0,-19206.51878
5310,0,-21987.85256
5311,0.002879378,-24765.52984
5312,0.097629875,-25259.79386
5313,0.25192885,-26531.3495
5314,0.422766251,-27020.36051
5315,0.549166737,-26570.38661
5316,0.548439481,-26464.39932
5317,0.707004093,-26032.2273
5318,0.563845416,-25864.88618
5319,0.440802317,-26036.31298
5320,0.364398122,-25786.2283
5321,0.157065385,-23937.3389
5322,0.081477463,-24386.06392
5323,0,-27864.93707
5324,0,-32570.72813
5325,0,-31366.51749
5326,0,-28860.4863
5327,0,-24642.83075
5328,0,-21699.97107
5329,0,-19924.37922
5330,0,-19229.59081
5331,0,-18727.63611
5332,0,-18498.30598
5333,0,-19612.13386
5334,0,-22347.51235
5335,0.003245387,-25154.0812
5336,0.107544592,-25766.64105
5337,0.239811497,-27178.96375
5338,0.443990798,-27444.42981
5339,0.545346179,-27618.99812
5340,0.562859494,-27843.10957
5341,0.679975823,-27612.6636
5342,0.518488634,-27006.00911
5343,0.37667485,-27174.1399
5344,0.274319347,-27642.72252
5345,0.241442692,-27931.26064
5346,0.06756833,-28549.77734
5347,0,-30663.82379
5348,0,-34048.43023
5349,0,-32933.46934
5350,0,-30090.97056
5351,0,-25760.25503
5352,0,-22566.61112
5353,0,-20375.01171
5354,0,-19402.62038
5355,0,-18861.3024
5356,0,-18887.56747
5357,0,-19521.68871
5358,0,-22715.41845
5359,0.004385834,-25362.2682
5360,0.110164876,-25904.78785
5361,0.391784695,-26845.24909
5362,0.536110249,-27335.56477
5363,0.50433608,-27338.20844
5364,0.681797713,-26966.20576
5365,0.701300682,-26844.44226
5366,0.648211454,-26374.4863
5367,0.617473752,-26925.89831
5368,0.515234986,-26773.83556
5369,0.315010932,-27435.66388
5370,0.102111799,-28089.26933
5371,0,-29582.92792
5372,0,-33622.08398
5373,0,-32961.98951
5374,0,-30433.45275
5375,0,-26134.90765
5376,0,-22471.32495
5377,0,-20380.102
5378,0,-19686.2406
5379,0,-18912.43382
5380,0,-19089.4398
5381,0,-19729.94706
5382,0,-22569.45883
5383,0.003293667,-25704.13508
5384,0.130414669,-25678.83135
5385,0.370389717,-27448.76618
5386,0.545700735,-28335.41608
5387,0.385678398,-28229.80581
5388,0.781994943,-27898.60717
