hour,solar_cf,price
2663,0,23.9
2664,0,26.4
2665,0,27.8
2666,0,28.1
2667,0,27.5
2668,0,26.3
2669,0,24.6
2670,0,22
2671,0.009446153,19.5
2672,0.13506416,18.5
2673,0.284601338,18
2674,0.456639228,18.3
2675,0.409629853,19
2676,0.655753372,19.8
2677,0.466295529,20.5
2678,0.664605437,21.1
2679,0.356420633,21.3
2680,0.260921151,22.3
2681,0.178391731,23.5
2682,0.070922684,25.9
2683,0,23.4
2684,0,21.7
2685,0,21.8
2686,0,23.7
2687,0,26.3
2688,0,29.2
2689,0,32.2
2690,0,34.2
2691,0,33
2692,0,31.6
2693,0,30.1
2694,0,26
2695,0.010161341,22.3
2696,0.090580834,19
2697,0.294852445,17.1
2698,0.471335519,15.8
2699,0.432460625,15
2700,0.625954618,14.8
2701,0.740479851,14.1
2702,0.461965668,12.9
2703,0.348592318,12.5
2704,0.303973331,12.6
2705,0.201302567,13.3
2706,0.073799178,14.5
2707,0,14.8
2708,0,14
2709,0,13.6
2710,0,13.8
2711,0,14.8
2712,0,16.3
2713,0,18.1
2714,0,19.2
2715,0,19.4
2716,0,19.3
2717,0,19.3
2718,0,18.2
2719,0.010953501,16.5
2720,0.133050659,14.8
2721,0.383780961,13.4
2722,0.272186463,12.8
2723,0.644673378,13.9
2724,0.752178253,13.8
2725,0.643307527,14.2
2726,0.373513162,13.9
2727,0.341528298,14.6
2728,0.164009508,15.1
2729,0.185397293,15.8
2730,0.041954526,17
2731,0,16.4
2732,0,15.5
2733,0,15.1
2734,0,15.6
2735,0,17.1
2736,0,19
2737,0,21.1
2738,0,23.8
2739,0,22.8
2740,0,22.6
2741,0,21.7
2742,0,20.4
2743,0.011612213,19.3
2744,0.131036933,17.4
2745,0.366296034,15.4
2746,0.485289442,14.6
2747,0.532526797,14.7
2748,0.537308199,15.3
2749,0.655437201,15.9
2750,0.742058774,16
2751,0.58675862,16.2
2752,0.485945183,16.8
2753,0.21190508,16.6
2754,0.068158146,16.1
2755,0,14.9
2756,0,13.4
2757,0,13.3
2758,0,14.3
2759,0,16.8
2760,0,19.7
2761,0,22.6
2762,0,23.8
2763,0,25
2764,0,25.3
2765,0,23
2766,0,19.9
2767,0.010479064,17.5
2768,0.125282734,15.5
2769,0.293526233,13.7
2770,0.44855822,13.6
2771,0.586172773,13.7
2772,0.504274128,14.3
2773,0.547278085,14.9
2774,0.555874338,15.4
2775,0.463320415,15.9
2776,0.398057522,16.5
2777,0.20644227,17.7
2778,0.05413597,19.5
2779,0,19.1
2780,0,17
2781,0,16.2
2782,0,16.8
2783,0,18.6
2784,0,20.6
2785,0,21.3
2786,0,20.9
2787,0,19.8
2788,0,19.9
2789,0,19.5
2790,0,17.5
2791,0.015390581,15.5
2792,0.065985656,14.3
2793,0.284313085,14.1
2794,0.539520682,14
2795,0.585597333,13.1
2796,0.275945939,12.7
2797,0.518431324,12.9
2798,0.610734262,13.5
2799,0.528069127,14.2
2800,0.37855075,14.4
2801,0.243330013,15.4
2802,0.054813002,16.9
2803,0,16.5
2804,0,15
2805,0,14.8
2806,0,15.1
2807,0,16.4
2808,0,17.8
2809,0,19.3
2810,0,20.1
2811,0,19.3
2812,0,18.8
2813,0,19.1
2814,0,18.3
2815,0.008590755,17.4
2816,0.145469503,16.5
2817,0.263062321,16.4
2818,0.223134318,16.6
2819,0.334025473,17.6
2820,0.58427717,18.5
2821,0.554246611,18.8
2822,0.395590879,19.4
2823,0.239893399,19.9
2824,0.195511047,20.9
2825,0.117040012,22.7
2826,0.091297545,23.6
2827,0,22.7
2828,0,21.1
2829,0,21.3
2830,0,21.4
2831,0,24.6
2832,0,27.5
2833,0,28.9
2834,0,29.2
2835,0,28.4
2836,0,26.9
2837,0,26.2
2838,0,22.4
2839,0.011300057,20
2840,0.110721382,19.6
2841,0.255163851,18.3
2842,0.278665447,18.9
2843,0.443910259,19.6
2844,0.459264917,20.7
2845,0.582121608,21.5
2846,0.507467046,22.5
2847,0.384422504,22.7
2848,0.334680501,23.3
2849,0.120370272,24.9
2850,0.042360685,26.7
2851,0,22.7
2852,0,22.7
2853,0,22.5
2854,0,23.9
2855,0,26
2856,0,29.3
2857,0,33.5
2858,0,35.9
2859,0,35.5
2860,0,33.6
2861,0,30.2
2862,0,26.2
2863,0.009606283,22.4
2864,0.107495992,19.6
2865,0.27801608,18
2866,0.282421596,18.1
2867,0.576348179,18.9
2868,0.545305463,19.6
2869,0.549910895,20.3
2870,0.658919267,21
2871,0.596608636,21.6
2872,0.457106216,21.9
2873,0.141993515,23.1
2874,0.071342621,25
2875,0,22.6
2876,0,22.1
2877,0,21.9
2878,0,23.8
2879,0,26.3
2880,0,28
2881,0,32.5
2882,0,34.5
2883,0,35.1
2884,0,32.3
2885,0,28.4
2886,0,25.6
2887,0.011705681,23.3
2888,0.107387627,20.4
2889,0.18478552,18.7
2890,0.476877555,16.8
2891,0.531532151,16
2892,0.656316586,15.8
2893,0.709555201,15
2894,0.52330623,15.8
2895,0.567637788,16.3
2896,0.378878653,18
2897,0.22786411,19.3
2898,0.062156462,20.1
2899,0,18.4
2900,0,17
2901,0,16.6
2902,0,17.2
2903,0,19.1
2904,0,21.6
2905,0,23.5
2906,0,23
2907,0,21
2908,0,20.9
2909,0,20.6
2910,0,19.3
2911,0.012717346,18.6
2912,0.107376153,17.9
2913,0.312041285,15.6
2914,0.468586657,15.6
2915,0.601788869,15.8
2916,0.703526603,15.9
2917,0.744634606,15.3
2918,0.709085957,15.6
2919,0.561161527,15.8
2920,0.445459107,16.6
2921,0.162280151,17.3
2922,0.053228026,17.3
2923,0,15.2
2924,0,12.9
2925,0,12.9
2926,0,13.9
2927,0,16.4
2928,0,19.2
2929,0,22
2930,0,24.3
2931,0,24.8
2932,0,23.9
2933,0,23.1
2934,0,20.8
2935,0.016207574,17.6
2936,0.119764121,15.6
2937,0.259544428,14.3
2938,0.346649518,14
2939,0.357387651,13.8
2940,0.677558651,13.7
2941,0.585643134,13.7
2942,0.437240365,14.5
2943,0.629208864,15
2944,0.420054618,15.7
2945,0.259426621,16.4
2946,0.055749969,17.5
2947,0,17.5
2948,0,16.1
2949,0,15.8
2950,0,16.4
2951,0,18.3
2952,0,20.4
2953,0,21.9
2954,0,21.2
2955,0,22.4
2956,0,22.6
2957,0,23.6
2958,0,22.9
2959,0.01182218,20.9
2960,0.159155994,20
2961,0.354877818,19.5
2962,0.2943786,19.3
2963,0.525254082,20.6
2964,0.562683596,21.3
2965,0.681537145,21.8
2966,0.243628739,22.7
2967,0.476754198,23.7
2968,0.365935647,24.1
2969,0.234672249,25.6
2970,0.041640032,27
2971,0,22.5
2972,0,22.7
2973,0,22.6
2974,0,24.1
2975,0,26.7
2976,0,29.1
2977,0,33.7
2978,0,34.7
2979,0,34.4
2980,0,32.9
2981,0,30.2
2982,0,26
2983,0.010959049,22.3
2984,0.154021228,19.2
2985,0.350128308,18
2986,0.281459307,18.3
2987,0.511493572,19
2988,0.375763036,19.7
2989,0.611630316,20.4
2990,0.441048041,21.2
2991,0.350559653,21.9
2992,0.378025594,22.8
2993,0.155719979,23.6
2994,0.048708283,25.3
2995,0,23.8
2996,0,21.7
2997,0,21.8
2998,0,21.9
2999,0,23.1
3000,0,25.5
3001,0,27.2
3002,0,32.1
3003,0,32.6
3004,0,31.7
3005,0,28.4
3006,0,24.5
3007,0.012103212,20.7
3008,0.097368409,18.4
3009,0.157633565,17
3010,0.414065473,17.1
3011,0.453940841,18
3012,0.532029728,18.7
3013,0.460739016,19.5
3014,0.387397954,20.1
3015,0.318041688,20.7
3016,0.315903897,20.9
3017,0.177806712,21.7
3018,0.051706192,22.4
3019,0,22.5
3020,0,20.8
3021,0,20.7
3022,0,22
3023,0,24.5
3024,0,27.4
3025,0,30.1
3026,0,31.9
3027,0,30.1
3028,0,28.4
3029,0,25.6
3030,0,22.3
3031,0.013309852,18.8
3032,0.087639774,16.6
3033,0.277882171,15.2
3034,0.31844782,14.2
3035,0.47214101,13.7
3036,0.204300727,12.9
3037,0.243159318,12.8
3038,0.369802065,13.8
3039,0.160198928,14.4
3040,0.204655969,15.5
3041,0.109703101,16
3042,0.041906815,16.4
3043,0,16
3044,0,15
3045,0,14.7
3046,0,14.9
3047,0,16.1
3048,0,16.9
3049,0,17.4
3050,0,17.2
3051,0,17.2
3052,0,18.2
3053,0,17.6
3054,0,16.5
3055,0.013211681,16.1
3056,0.133145114,15.7
3057,0.319309616,15.3
3058,0.426977251,15.5
3059,0.464828644,16.1
3060,0.505211087,16.5
3061,0.448396057,17.5
3062,0.346393602,19.4
3063,0.207161356,20
3064,0.256394891,21
3065,0.070038742,22.3
3066,0.036120403,22.3
3067,0,21.4
3068,0,20.5
3069,0,20.4
3070,0,21.3
3071,0,22.9
3072,0,26.1
3073,0,27.8
3074,0,28
3075,0,27.5
3076,0,25.9
3077,0,23.8
3078,0,21.9
3079,0.015618758,20.3
3080,0.10355514,18.3
3081,0.309412377,15.9
3082,0.2977844,15
3083,0.111694024,15
3084,0.414356757,15
3085,0.608769142,15.1
3086,0.401875166,14.7
3087,0.55804993,14.7
3088,0.343528319,14.9
3089,0.154284785,15.3
3090,0.038741995,15
3091,0,13.7
3092,0,12.3
3093,0,12.5
3094,0,13.8
3095,0,16
3096,0,18.9
3097,0,22
3098,0,23.5
3099,0,24.1
3100,0,24.3
3101,0,23.5
3102,0,20.1
3103,0.010560892,17.8
3104,0.132767588,15.6
3105,0.299218571,14.4
3106,0.406929491,13.9
3107,0.548027097,13.8
3108,0.608545712,14.6
3109,0.580783864,15.2
3110,0.460274933,15.8
3111,0.429885136,16.1
3112,0.387723845,17.1
3113,0.162957459,17.8
3114,0.042325582,19.1
3115,0,17.9
3116,0,16.8
3117,0,16.8
3118,0,17.7
3119,0,19.5
3120,0,21.8
3121,0,23.7
3122,0,23.5
3123,0,22.1
3124,0,20.9
3125,0,18.5
3126,0,15.6
3127,0.010819869,14.2
3128,0.164450159,14.2
3129,0.27666743,14.2
3130,0.452872655,15
3131,0.525385963,15.2
3132,0.60046784,15.4
3133,0.74029236,16
3134,0.620640907,16.8
3135,0.382229913,17.2
3136,0.221255799,17.8
3137,0.268690901,18.2
3138,0.054840383,18.6
3139,0,18.2
3140,0,17.6
3141,0,18.1
3142,0,19.1
3143,0,21.3
3144,0,24.2
3145,0,26.3
3146,0,26.5
3147,0,26.4
3148,0,24
3149,0,21.2
3150,0,17.6
3151,0.01177385,15.2
3152,0.113491738,13.9
3153,0.307303377,14.4
3154,0.350235332,14.6
3155,0.436103921,14.1
3156,0.593765343,13.4
3157,0.597014746,13.2
3158,0.559490298,13.9
3159,0.518692865,14.8
3160,0.384116096,15.1
3161,0.114599292,15.9
3162,0.053657157,16.2
3163,0,16.2
3164,0,15.2
3165,0,15.2
3166,0,15.4
3167,0,17.4
3168,0,18.9
3169,0,20.2
3170,0,20.8
3171,0,20.3
3172,0,19.3
3173,0,18
3174,0,15.8
3175,0.011462639,14
3176,0.101095083,14
3177,0.277079001,14.7
3178,0.317981388,14.9
3179,0.377034567,15.8
3180,0.35695395,16.6
3181,0.352374933,17.8
3182,0.351665711,18.1
3183,0.357443054,18.2
3184,0.32928409,19.2
3185,0.123588927,20.8
3186,0.049271207,21.7
3187,0,20.1
3188,0,18.7
3189,0,20.3
3190,0,21.1
3191,0,23.1
3192,0,26.4
3193,0,29.3
3194,0,30.7
3195,0,28.6
3196,0,27.7
3197,0,26.7
3198,0,23.5
3199,0.010770033,20.5
3200,0.121331939,18.2
3201,0.287730063,15.7
3202,0.461924561,16
3203,0.530657535,17.1
3204,0.376663067,18.4
3205,0.651680682,20.1
3206,0.629299153,22.1
3207,0.561303557,23.3
3208,0.410132901,24.8
3209,0.209670315,24.3
3210,0.044948732,21.5
3211,0,18.6
3212,0,20
3213,0,20.1
3214,0,21.4
3215,0,23.4
3216,0,25.8
3217,0,29.9
3218,0,31.2
3219,0,31.1
3220,0,29.6
3221,0,27.1
3222,0,23.1
3223,0.014357548,19.6
3224,0.101159705,16.2
3225,0.220623997,14.1
3226,0.455881523,13.7
3227,0.521613623,13.6
3228,0.652222476,13.5
3229,0.482383882,13.6
3230,0.693198774,13.7
3231,0.495754823,13.9
3232,0.362362823,13.8
3233,0.266982211,13.9
3234,0.067209867,14.3
3235,0,13.3
3236,0,12.2
3237,0,11.9
3238,0,12.6
3239,0,14.2
3240,0,16.7
3241,0,18.6
3242,0,20.5
3243,0,21.3
3244,0,21
3245,0,20.2
3246,0,19
3247,0.012270478,18.3
3248,0.119806602,16.3
3249,0.315656002,15.3
3250,0.356599115,14.8
3251,0.620993807,15
3252,0.64139748,15.1
3253,0.539272835,15.1
3254,0.681566466,15
3255,0.616361598,15.2
3256,0.359541702,16.4
3257,0.267669466,17.8
3258,0.067955357,18.6
3259,0,17.1
3260,0,15.6
3261,0,15.3
3262,0,16
3263,0,18.5
3264,0,20.8
3265,0,22.4
3266,0,24.4
3267,0,24.6
3268,0,23.3
3269,0,21.3
3270,0,17.8
3271,0.01297524,15.8
3272,0.149963308,15
3273,0.303701802,14.1
3274,0.589311968,13.9
3275,0.636116945,13.9
3276,0.813539258,13.8
3277,0.750535025,13.7
3278,0.702380601,14.1
3279,0.629299302,14.9
3280,0.456664084,15.3
3281,0.150742753,15.9
3282,0.065827183,16.6
3283,0,16.5
3284,0,14.9
3285,0,14.7
3286,0,15.5
3287,0,17.3
3288,0,19.4
3289,0,20.3
3290,0,20.4
3291,0,20.4
3292,0,20
3293,0,18.6
3294,0,15.8
3295,0.009132484,14.5
3296,0.137440752,14.7
3297,0.105013947,14.9
3298,0.239333362,15.3
3299,0.478284845,16.1
3300,0.246421171,17.1
3301,0.481350745,17.4
3302,0.717612321,18.7
3303,0.598841307,19.7
3304,0.450392435,20.5
3305,0.269692589,21.9
3306,0.061628008,22
3307,0,20.4
3308,0,18.6
3309,0,18.5
3310,0,19.9
3311,0,22.3
3312,0,25.9
3313,0,27.8
3314,0,29.2
3315,0,28
3316,0,26.4
3317,0,23
3318,0,19.6
3319,0.012113195,18.4
3320,0.132990398,18.7
3321,0.242760845,18.9
3322,0.461976986,19.3
3323,0.515714127,20
3324,0.487726141,20.3
3325,0.652298449,21.4
3326,0.575344828,22.8
3327,0.220706683,24.1
3328,0.156589669,26.3
3329,0.231052656,26.8
3330,0.058943737,26.8
3331,0,24.5
3332,0,22.2
3333,0,22.4
3334,0,23.9
3335,0,27.4
3336,0,32.1
3337,0,35.6
3338,0,36.6
3339,0,36.3
3340,0,33.7
3341,0,29.3
3342,0,23.5
3343,0.010021604,19.5
3344,0.144692487,18.4
3345,0.27466265,17.1
3346,0.158288027,16.3
3347,0.529623104,15.3
3348,0.418333935,14.4
3349,0.298446213,14
3350,0.412307603,15
3351,0.409241886,15.7
3352,0.235291082,17
3353,0.188370174,17
3354,0.045878095,18.3
3355,0,17.7
3356,0,16.2
3357,0,15.9
3358,0,16.8
3359,0,18.4
3360,0,20.8
3361,0,22.2
3362,0,23.4
3363,0,22.8
3364,0,20.4
3365,0,18.3
3366,0,15.5
3367,0.019049201,14.7
3368,0.10054003,14.9
3369,0.245748978,15.2
3370,0.266008402,15.8
3371,0.295729347,15.8
3372,0.195483533,15.1
3373,0.192719007,14.6
3374,0.403457201,15.4
3375,0.214776156,16.1
3376,0.083284562,16.4
3377,0.121795891,17.5
3378,0.025063802,18.8
3379,0,18.5
3380,0,16.6
3381,0,16.1
3382,0,16.8
3383,0,18.7
3384,0,20.9
3385,0,22.7
3386,0,22.8
3387,0,21.9
3388,0,21.7
3389,0,19.7
3390,0,17.5
3391,0.010511308,15.6
3392,0.120175905,14.9
3393,0.250858448,14.5
3394,0.51519301,14.8
3395,0.637063014,15.4
3396,0.695387968,16.2
3397,0.6623332,17.1
3398,0.660096251,18.1
3399,0.612402746,18.9
3400,0.384853181,19.5
3401,0.260787186,20.6
3402,0.058093843,21.8
3403,0,21
3404,0,19.2
3405,0,18.9
3406,0,19.7
3407,0,21.7
3408,0,24.4
3409,0,27
3410,0,28.6
3411,0,28.3
3412,0,26
3413,0,24
3414,0,21.1
3415,0.009640863,18.2
3416,0.127667599,16.3
3417,0.308145636,14.8
3418,0.431362072,14.5
3419,0.559119719,14.8
3420,0.477529555,15.1
3421,0.63452696,15.2
3422,0.47883016,15.1
3423,0.5803681,15
3424,0.310682142,14.9
3425,0.163389282,14.9
3426,0.037402326,15
3427,0,13.7
3428,0,12.9
3429,0,13.9
3430,0,14.7
3431,0,16.2
3432,0,19.2
3433,0,20.7
3434,0,21.8
3435,0,23.5
3436,0,23.2
3437,0,21.1
3438,0,17.5
3439,0.01191845,15.5
3440,0.118826586,14.6
3441,0.199309887,14.6
3442,0.285226605,15.2
3443,0.419582625,15.8
3444,0.375015712,16.5
3445,0.624885294,17.2
3446,0.313101435,18.1
3447,0.457134147,18.5
3448,0.352282194,18.9
3449,0.091543203,19.3
3450,0.041090118,21.2
3451,0,19.5
3452,0,18.5
3453,0,18.3
3454,0,19.5
3455,0,21.7
3456,0,24.2
3457,0,26.2
3458,0,26.6
3459,0,25.2
3460,0,23.9
3461,0,21.5
3462,0,17.4
3463,0.010029939,14.5
3464,0.104373704,15.2
3465,0.302966578,14.9
3466,0.394140684,15.6
3467,0.449014918,15.9
3468,0.652057692,16.6
3469,0.484789961,17.4
3470,0.60745901,18.1
3471,0.503951657,18.6
3472,0.378122807,19
3473,0.178950696,19.4
3474,0.050967498,21.1
3475,0,19.5
3476,0,18.6
3477,0,18.8
3478,0,19.7
3479,0,20.7
3480,0,21.5
3481,0,26.5
3482,0,27.1
3483,0,26.7
3484,0,24.5
3485,0,21.3
3486,0,17.4
3487,0.010049213,16.1
3488,0.120776304,16.8
3489,0.207240067,17.2
3490,0.380843909,17.7
3491,0.523298409,18.9
3492,0.475678753,19.3
3493,0.688777097,20.1
3494,0.646019895,21.5
3495,0.513292583,21.7
3496,0.366012086,22.3
3497,0.178616484,24
3498,0.046892326,25
3499,0,22.6
3500,0,21.1
3501,0,21.4
3502,0,23.1
3503,0,26.7
3504,0,30.4
3505,0,33.4
3506,0,33.7
3507,0,32.2
3508,0,30.1
3509,0,26.8
3510,0,21.4
3511,0.008975698,18.1
3512,0.136201454,16.8
3513,0.330216272,17.1
3514,0.524271076,17.4
3515,0.655776349,18.2
3516,0.684292455,19
3517,0.657497159,19.8
3518,0.581082722,20.4
3519,0.607321392,21
3520,0.387853811,21.4
3521,0.254449571,22.6
3522,0.05040104,24.8
3523,0,23.1
3524,0,20.5
3525,0,20.5
3526,0,22.2
3527,0,25.8
3528,0,29
3529,0,31.7
3530,0,32
3531,0,31.4
3532,0,29.7
3533,0,26.4
3534,0,21.1
3535,0.010543074,17.5
3536,0.134337903,17.1
3537,0.239276326,17.2
3538,0.562297714,17.6
3539,0.464151898,17.3
3540,0.775774457,18
3541,0.68003857,18.9
3542,0.674691824,19.8
3543,0.516573497,20.6
3544,0.36588346,21
3545,0.219777647,21.9
3546,0.066217459,23.6
3547,0,22.9
3548,0,20.8
3549,0,20.3
3550,0,21.5
3551,0,24.5
3552,0,28.3
3553,0,30.4
3554,0,31.7
3555,0,31.5
3556,0,30.5
3557,0,28.3
3558,0,24
3559,0.009314641,19.5
3560,0.119730578,17.1
3561,0.289080239,15.4
3562,0.355008546,14.4
3563,0.445315803,13.9
3564,0.575022269,13.1
3565,0.69866988,13
3566,0.652645001,13.2
3567,0.415707191,13
3568,0.254028977,13.1
3569,0.226269106,13.6
3570,0.069840825,14.5
3571,0,14.4
3572,0,13.5
3573,0,13.2
3574,0,13.6
3575,0,14.7
3576,0,16.5
3577,0,18.6
3578,0,20.4
3579,0,20.9
3580,0,20.9
3581,0,19.4
3582,0,17.9
3583,0.009678337,16.1
3584,0.118856048,15
3585,0.323633756,14
3586,0.495707885,14.3
3587,0.594728016,15.3
3588,0.539368285,16.2
3589,0.399490274,16.7
3590,0.514265458,17.6
3591,0.253267812,19.2
3592,0.268493907,21.1
3593,0.130142563,22.1
3594,0.047553109,22.4
3595,0,20.1
3596,0,18.6
3597,0,18.7
3598,0,20
3599,0,23.2
3600,0,26.4
3601,0,27.5
3602,0,27.7
3603,0,27.4
3604,0,25.4
3605,0,23
3606,0,17.4
3607,0.009103931,14.8
3608,0.14582761,14.6
3609,0.328983301,14.9
3610,0.523111495,14.8
3611,0.692549435,16
3612,0.60778705,16.5
3613,0.671924457,17.9
3614,0.610002715,20.5
3615,0.514193114,22
3616,0.376668657,23.8
3617,0.21949695,23.8
3618,0.044945105,23
3619,0,21.1
3620,0,19.5
3621,0,19.5
3622,0,20.6
3623,0,23.4
3624,0,29.1
3625,0,29.3
3626,0,29.1
3627,0,27.7
3628,0,24.8
3629,0,22.5
3630,0,21.2
3631,0.009734997,18.1
3632,0.147667242,16.2
3633,0.261201791,14.5
3634,0.379794767,14.2
3635,0.574826523,14.2
3636,0.658487535,14.4
3637,0.65894391,14.3
3638,0.537528381,14.2
3639,0.399093678,14.1
3640,0.34428577,14.8
3641,0.164548494,15.1
3642,0.035239087,15.2
3643,0,13.7
3644,0,12.4
3645,0,12.2
3646,0,13.5
3647,0,16
3648,0,19.3
3649,0,22.2
3650,0,26.1
3651,0,28.3
3652,0,27.9
3653,0,26.5
3654,0,23
3655,0.010901981,20.7
3656,0.14254937,20.1
3657,0.294337555,19.3
3658,0.424026287,19.6
3659,0.497760512,20.5
3660,0.231543613,21.6
3661,0.175459829,22
3662,0.379749437,22.9
3663,0.328648513,24.7
3664,0.208956474,25.5
3665,0.104722212,27.1
3666,0.036399539,27.1
3667,0,22.2
3668,0,22.6
3669,0,22.5
3670,0,24
3671,0,27.7
3672,0,32.3
3673,0,35.8
3674,0,36.7
3675,0,36.4
3676,0,34.7
3677,0,31.1
3678,0,26.2
3679,0.009578282,21.8
3680,0.127895712,19.3
3681,0.297409512,18.7
3682,0.517322604,19.3
3683,0.486568317,20
3684,0.68109173,20.6
3685,0.7061424,21
3686,0.460727187,22.4
3687,0.4528797,23.7
3688,0.477288085,25.4
3689,0.265607882,25.9
3690,0.069244191,26.2
3691,0,24.6
3692,0,22.4
3693,0,22.3
3694,0,23.8
3695,0,26.8
3696,0,30.6
3697,0,34.3
3698,0,35.9
3699,0,35.3
3700,0,34.8
3701,0,31.1
3702,0,26.4
3703,0.009249017,20.7
3704,0.159735465,18.9
3705,0.367619931,17.4
3706,0.396299668,16
3707,0.62615529,15.2
3708,0.669365194,15.1
3709,0.531977359,15.9
3710,0.620373541,16.7
3711,0.549585657,17.5
3712,0.430779548,18.3
3713,0.279332531,18.7
3714,0.077507315,19.7
3715,0,19.5
3716,0,17.7
3717,0,17.5
3718,0,18.5
3719,0,21
3720,0,23.6
3721,0,24.4
3722,0,23.5
3723,0,21.6
3724,0,20.4
3725,0,20.9
3726,0,20.2
3727,0.007732188,19
3728,0.101019314,19
3729,0.245685001,17.8
3730,0.380706935,18
3731,0.649439085,18.9
3732,0.58584324,19.9
3733,0.685914755,20.7
3734,0.632070401,21.5
3735,0.481554991,22.5
3736,0.401347965,24.6
3737,0.242215359,25.6
3738,0.071006908,26.4
3739,0,22.3
3740,0,22.1
3741,0,22.6
3742,0,23.7
3743,0,26.6
3744,0,30.9
3745,0,34.7
3746,0,35.8
3747,0,34.3
3748,0,32.2
3749,0,29.9
3750,0,26.5
3751,0.008276879,23.3
3752,0.119627299,20.4
3753,0.293472262,18.1
3754,0.309966212,17.1
3755,0.587583917,16.8
3756,0.635421012,16.3
3757,0.691741119,15.5
3758,0.648942739,15.2
3759,0.560903071,15.1
3760,0.448842874,15.2
3761,0.21315682,15.6
3762,0.070423142,15.7
3763,0,14
3764,0,12.4
3765,0,12.3
3766,0,13.3
3767,0,15.5
3768,0,18.4
3769,0,17.9
3770,0,18.9
3771,0,20
3772,0,20.7
3773,0,20.1
3774,0,18.1
3775,0.007581792,16.8
3776,0.092099037,17.3
3777,0.279509751,17.3
3778,0.442473647,17.6
3779,0.598451051,18
3780,0.678257255,18.6
3781,0.592931648,19.4
3782,0.515534313,20.5
3783,0.514843662,21
3784,0.387043847,21.9
3785,0.205170638,23.5
3786,0.056597238,24.7
3787,0,23
3788,0,20.4
3789,0,20.4
3790,0,21.4
3791,0,24.1
3792,0,27.9
3793,0,30.5
3794,0,30.5
3795,0,29.9
3796,0,29.4
3797,0,24.3
3798,0,20.8
3799,0.008156828,18.7
3800,0.12605163,17.2
3801,0.283860076,16.5
3802,0.507033961,16.8
3803,0.536832091,16.5
3804,0.614217058,16.7
3805,0.697191533,16.7
3806,0.473460059,17.5
3807,0.419163722,18.2
3808,0.300674092,18.7
3809,0.100854504,19.4
3810,0.066584528,20.6
3811,0,19.8
3812,0,17.8
3813,0,17.5
3814,0,18.7
3815,0,21
3816,0,24.1
3817,0,26.6
3818,0,27.9
3819,0,27.3
3820,0,25.6
3821,0,23.1
3822,0,19.6
3823,0.005434397,18
3824,0.055626263,18.4
3825,0.078206802,18.6
3826,0.16228127,19
3827,0.250152613,19.8
3828,0.167711732,20.4
3829,0.182996414,21.2
3830,0.299383507,22
3831,0.24222278,22.5
3832,0.193721448,22.9
3833,0.075063495,24
3834,0.026687536,25.5
3835,0,24.7
3836,0,23.1
3837,0,22
3838,0,23.8
3839,0,26.8
3840,0,28.9
3841,0,31.6
3842,0,36.3
3843,0,36
3844,0,35.3
3845,0,31.5
3846,0,25.5
3847,0.006637251,21
3848,0.125415009,19.1
3849,0.203124655,17.7
3850,0.305711886,17
3851,0.441584225,16.5
3852,0.668914405,16.2
3853,0.559117784,16.6
3854,0.544836157,17.3
3855,0.502553376,17.7
3856,0.35367691,18.3
3857,0.141798166,19.2
3858,0.05190784,20
3859,0,19.1
3860,0,17.6
3861,0,17.5
3862,0,18.7
3863,0,21.4
3864,0,24.9
3865,0,26.9
3866,0,27.9
3867,0,27
3868,0,26
3869,0,23.6
3870,0,20.4
3871,0.007231621,18.5
3872,0.123956802,19
3873,0.28562011,18.2
3874,0.449028659,18.2
3875,0.540703516,18.7
3876,0.382529997,19.2
3877,0.420838895,19.7
3878,0.440644845,20.4
3879,0.428476986,20.9
3880,0.369312971,21.7
3881,0.203270015,23.6
3882,0.060423224,25.7
3883,0,24.5
3884,0,21.3
3885,0,21.4
3886,0,23.5
3887,0,26.6
3888,0,31.1
3889,0,33.5
3890,0,34.6
3891,0,33.4
3892,0,31.5
3893,0,28.4
3894,0,23.1
3895,0.006287417,19.6
3896,0.144769059,18.2
3897,0.298180477,16.6
3898,0.350012171,16
3899,0.410577968,16.2
3900,0.547821246,16.8
3901,0.571504542,17.4
3902,0.463864498,18.9
3903,0.586799618,19.7
3904,0.39369492,20.5
3905,0.216478147,22.4
3906,0.05105718,22.8
3907,0,21.3
3908,0,19.3
3909,0,19.4
3910,0,20.6
3911,0,22.8
3912,0,26.1
3913,0,30.4
3914,0,32.1
3915,0,31.6
3916,0,30.3
3917,0,27.2
3918,0,23.2
3919,0.007067405,20.3
3920,0.131144543,17.9
3921,0.392934731,15.4
3922,0.440128631,14.5
3923,0.572998328,15.4
3924,0.699455518,16.8
3925,0.687278345,17.9
3926,0.681726936,18.9
3927,0.568845512,20.3
3928,0.455999378,22.2
3929,0.273733898,23.7
3930,0.071165881,19.6
3931,0,17.5
3932,0,18.9
3933,0,18.9
3934,0,19.9
3935,0,22.7
3936,0,25
3937,0,22.8
3938,0,22.2
3939,0,21.6
3940,0,21.6
3941,0,23.4
3942,0,22.2
3943,0.00554776,20.8
3944,0.13622461,20.6
3945,0.191873835,19.2
3946,0.517133174,19.3
3947,0.598457315,20.8
3948,0.61141024,21.8
3949,0.698047612,21.8
3950,0.669976454,23.2
3951,0.587515796,24.6
3952,0.429537629,26.4
3953,0.265200872,27.3
3954,0.060415486,26.7
3955,0,24.4
3956,0,22.1
3957,0,22.6
