hour,solar_cf
4106,0
4107,0
4108,0
4109,0
4110,0
4111,0.003947202
4112,0.088734766
4113,0.302859281
4114,0.46196236
4115,0.605937169
4116,0.677266156
4117,0.699637169
4118,0.609897863
4119,0.514871454
4120,0.400835565
4121,0.222085484
4122,0.053341839
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0.003243576
4136,0.094703976
4137,0.327346818
4138,0.445018841
4139,0.636232933
4140,0.482420394
4141,0.453147786
4142,0.667737892
4143,0.539831694
4144,0.434913968
4145,0.255858155
4146,0.061137452
4147,0
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,0
4159,0.002782536
4160,0.061978295
4161,0.177884648
4162,0.288617438
4163,0.386982475
4164,0.384600281
4165,0.33396113
4166,0.286834455
4167,0.277138486
4168,0.22864085
4169,0.103162245
4170,0.041528194
4171,0
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0
4182,0
4183,0.003357035
4184,0.129989603
4185,0.186433268
4186,0.311488778
4187,0.613885123
4188,0.666001172
4189,0.626207576
4190,0.650176528
4191,0.257642491
4192,0.298436267
4193,0.129158979
4194,0.05554488
4195,0
4196,0
4197,0
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,0
4207,0.002874023
4208,0.100841752
4209,0.243177081
4210,0.490415334
4211,0.474090671
4212,0.518907831
4213,0.510405201
4214,0.560330343
4215,0.440875805
4216,0.276700927
4217,0.24635128
4218,0.05527786
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0
4230,0
4231,0.00292049
4232,0.108800554
4233,0.290274284
4234,0.42544725
4235,0.638051148
4236,0.571746952
4237,0.364363755
4238,0.477712811
4239,0.547565847
4240,0.301116404
4241,0.222189831
4242,0.046187537
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,0
4251,0
4252,0
4253,0
4254,0
4255,0.003283467
4256,0.108112476
4257,0.296033434
4258,0.413606736
4259,0.541977549
4260,0.517232095
4261,0.560025028
4262,0.622716579
4263,0.502722622
4264,0.279006621
4265,0.190414804
4266,0.05382428
4267,0
4268,0
4269,0
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,0
4277,0
4278,0
4279,0.003006976
4280,0.130419712
4281,0.343954786
4282,0.466850851
4283,0.623339257
4284,0.653596844
4285,0.726138222
4286,0.693761003
4287,0.525675142
4288,0.45557322
4289,0.238772755
4290,0.075635407
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,0
4300,0
4301,0
4302,0
4303,0.007516862
4304,0.054339187
4305,0.350149874
4306,0.46175122
4307,0.424491685
4308,0.319187243
4309,0.185857385
4310,0.400158342
4311,0.2800755
4312,0.139758653
4313,0.190138673
4314,0.05509808
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0.003246433
4328,0.079491464
4329,0.213884595
4330,0.350354028
4331,0.567074022
4332,0.315327063
4333,0.357390259
4334,0.224530955
4335,0.206798385
4336,0.30807464
4337,0.137343141
4338,0.052874347
4339,0
4340,0
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,0
4348,0
4349,0
4350,0
4351,0.002790083
4352,0.11003108
4353,0.201692751
4354,0.425106439
4355,0.578082263
4356,0.643706589
4357,0.555997862
4358,0.583450441
4359,0.46377374
4360,0.413880899
4361,0.124351941
4362,0.052762406
4363,0
4364,0
4365,0
4366,0
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,0.001890911
4376,0.118987079
4377,0.323370575
4378,0.40441517
4379,0.449007123
4380,0.591421254
4381,0.51766971
4382,0.6799313
4383,0.514706128
4384,0.231678045
4385,0.140991861
4386,0.043081175
4387,0
4388,0
4389,0
4390,0
4391,0
4392,0
4393,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0.003860424
4400,0.106045046
4401,0.328121055
4402,0.368980822
4403,0.405335587
4404,0.651059556
4405,0.725128085
4406,0.623585869
4407,0.540686652
4408,0.434483687
4409,0.256759182
4410,0.063809621
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0
4422,0
4423,0.003818254
4424,0.137048243
4425,0.196954155
4426,0.374462703
4427,0.565452747
4428,0.620505682
4429,0.576417239
4430,0.675139848
4431,0.271917648
4432,0.156747429
4433,0.194045276
4434,0.057712748
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0.0023815
4448,0.064997428
4449,0.276169439
4450,0.394631333
4451,0.393899007
4452,0.500140164
4453,0.680538364
4454,0.619132414
4455,0.462991306
4456,0.442481566
4457,0.270368829
4458,0.083908735
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0.001885068
4472,0.142026127
4473,0.373741943
4474,0.513538469
4475,0.420392795
4476,0.789533794
4477,0.567020887
4478,0.536932372
4479,0.472819898
4480,0.264570761
4481,0.148296233
4482,0.075310448
4483,0
4484,0
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,0.003381923
4496,0.079886729
4497,0.262808194
4498,0.446123479
4499,0.386891728
4500,0.748722934
4501,0.744178626
4502,0.363957757
4503,0.349945965
4504,0.471536417
4505,0.193099597
4506,0.066279496
4507,0
4508,0
4509,0
4510,0
4511,0
4512,0
4513,0
4514,0
4515,0
4516,0
4517,0
4518,0
4519,0.00243524
4520,0.109450608
4521,0.264072409
4522,0.454145041
4523,0.57909655
4524,0.601339885
4525,0.548770807
4526,0.538548547
4527,0.442850034
4528,0.352331079
4529,0.256521107
4530,0.065684242
4531,0
4532,0
4533,0
4534,0
4535,0
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,0
4543,0.001786879
4544,0.060629384
4545,0.235816538
4546,0.291782944
4547,0.476732565
4548,0.556342253
4549,0.601161527
4550,0.664488691
4551,0.581254856
4552,0.469724869
4553,0.220799072
4554,0.078597435
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,0
4565,0
4566,0
4567,0.004798134
4568,0.081064139
4569,0.302410884
4570,0.427282819
4571,0.537996158
4572,0.658357129
4573,0.693103073
4574,0.555332341
4575,0.534618805
4576,0.472034397
4577,0.270016541
4578,0.064659657
4579,0
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,0
4591,0.003018088
4592,0.106065405
4593,0.269418975
4594,0.513193072
4595,0.540951095
4596,0.539554178
4597,0.740377116
4598,0.660980297
4599,0.625298862
4600,0.46121278
4601,0.273864815
4602,0.079402205
4603,0
4604,0
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,0
4615,0.0021681
4616,0.122227112
4617,0.34171276
4618,0.497970566
4619,0.594193395
4620,0.584314532
4621,0.668693794
4622,0.598000138
4623,0.503496144
4624,0.455722299
4625,0.238266082
4626,0.075111665
4627,0
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,0
4636,0
4637,0
4638,0
4639,0.001788835
4640,0.094290637
4641,0.219973717
4642,0.350997052
4643,0.355303291
4644,0.508297005
4645,0.495075338
4646,0.464256947
4647,0.436995545
4648,0.342926507
4649,0.179744143
4650,0.061477097
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,0
4659,0
4660,0
4661,0
4662,0
4663,0.001952038
4664,0.0762814
4665,0.321066924
4666,0.406867102
4667,0.490559403
4668,0.513802438
4669,0.728575553
4670,0.739323187
4671,0.521921302
4672,0.359121197
4673,0.24056895
4674,0.060601611
4675,0
4676,0
4677,0
4678,0
4679,0
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,0
4687,0.00383155
4688,0.121115472
4689,0.288323728
4690,0.427259607
4691,0.6334409
4692,0.299063618
4693,0.608993472
4694,0.669926946
4695,0.425615914
4696,0.35859893
4697,0.272485119
4698,0.088659295
4699,0
4700,0
4701,0
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,0
4709,0
4710,0
4711,0.001467814
4712,0.070789271
4713,0.280097928
4714,0.279064584
4715,0.668485299
4716,0.569993206
4717,0.694317255
4718,0.600016491
4719,0.526319779
4720,0.355574378
4721,0.243955188
4722,0.080085277
4723,0
4724,0
4725,0
4726,0
4727,0
4728,0
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0
4735,0.001776113
4736,0.082977255
4737,0.14845091
4738,0.367993466
4739,0.570223052
4740,0.513048261
4741,0.70244013
4742,0.64046645
4743,0.597635489
4744,0.371943994
4745,0.212297689
4746,0.053732395
4747,0
4748,0
4749,0
4750,0
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,0
4758,0
4759,0.001682448
4760,0.104704761
4761,0.213071145
4762,0.370624183
4763,0.462915273
4764,0.610443742
4765,0.520688056
4766,0.731015114
4767,0.546791703
4768,0.279229248
4769,0.287015855
4770,0.057604874
4771,0
4772,0
4773,0
4774,0
4775,0
4776,0
4777,0
4778,0
4779,0
4780,0
4781,0
4782,0
4783,0.001773178
4784,0.106675577
4785,0.19057156
4786,0.349481881
4787,0.315085325
4788,0.391110089
4789,0.369619976
4790,0.17866216
4791,0.398896042
4792,0.411648966
4793,0.105708919
4794,0.057479764
4795,0
4796,0
4797,0
4798,0
4799,0
4800,0
4801,0
4802,0
4803,0
4804,0
4805,0
4806,0
4807,0.001390121
4808,0.083591415
4809,0.223857061
4810,0.353871046
4811,0.481253274
4812,0.536201247
4813,0.612660792
4814,0.513769416
4815,0.473613928
4816,0.347224647
4817,0.179840261
4818,0.041341007
4819,0
4820,0
4821,0
4822,0
4823,0
4824,0
4825,0
4826,0
4827,0
4828,0
4829,0
4830,0
4831,0.001825647
4832,0.077360697
4833,0.230003047
4834,0.388255846
4835,0.526289302
4836,0.614509591
4837,0.741685122
4838,0.682819266
4839,0.540737521
4840,0.444569733
4841,0.201374151
4842,0.070203856
4843,0
4844,0
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,0
4854,0
4855,0.001848428
4856,0.086312916
4857,0.168761352
4858,0.418561474
4859,0.411429104
4860,0.618377185
4861,0.574624129
4862,0.546878414
4863,0.510780748
4864,0.365223047
4865,0.155620722
4866,0.059412223
4867,0
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,0.001529043
4880,0.097225208
4881,0.180025799
4882,0.126673191
4883,0.375844407
4884,0.248648365
4885,0.374132519
4886,0.407223574
4887,0.24698839
4888,0.276010707
4889,0.130492712
4890,0.046242356
4891,0
4892,0
4893,0
4894,0
4895,0
4896,0
4897,0
4898,0
4899,0
4900,0
4901,0
4902,0
4903,0.00197578
4904,0.091781851
4905,0.356795941
4906,0.528657801
4907,0.653118627
4908,0.709486348
4909,0.75455321
4910,0.717783736
4911,0.581300599
4912,0.491310378
4913,0.304788161
4914,0.086299676
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,0
4924,0
4925,0
4926,0
4927,0.001856568
4928,0.09910282
4929,0.311311134
4930,0.461420575
4931,0.550032127
4932,0.581550428
4933,0.456106834
4934,0.680637853
4935,0.526125658
4936,0.40917873
4937,0.239563178
4938,0.073587004
4939,0
4940,0
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0
4951,0.001937334
4952,0.121276513
4953,0.262424839
4954,0.460693124
4955,0.611958473
4956,0.736659933
4957,0.782532114
4958,0.655800152
4959,0.631380545
4960,0.469527686
4961,0.257981149
4962,0.084221938
4963,0
4964,0
4965,0
4966,0
4967,0
4968,0
4969,0
4970,0
4971,0
4972,0
4973,0
4974,0
4975,0.001874239
4976,0.09769702
4977,0.220095341
4978,0.353241258
4979,0.493763613
4980,0.715796041
4981,0.666537794
4982,0.595922034
4983,0.499692038
4984,0.345598536
4985,0.229152335
4986,0.082692709
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,0.002588661
5000,0.10098745
5001,0.332043893
5002,0.501748631
5003,0.549929282
5004,0.535694717
5005,0.689645118
5006,0.753450696
5007,0.359293918
5008,0.469645554
5009,0.274381097
5010,0.092178295
5011,0
5012,0
5013,0
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0.002068292
5024,0.115413115
5025,0.269757748
5026,0.451155869
5027,0.648448308
5028,0.544353283
5029,0.738566558
5030,0.701024481
5031,0.541272816
5032,0.489848212
5033,0.3103154
5034,0.084366496
5035,0
5036,0
5037,0
5038,0
5039,0
5040,0
5041,0
5042,0
5043,0
5044,0
5045,0
5046,0
5047,0.002288134
5048,0.086735787
5049,0.311324751
5050,0.387129852
5051,0.525398693
5052,0.64862031
5053,0.540244296
5054,0.655213032
5055,0.64634971
5056,0.423117589
5057,0.230818452
5058,0.08229804
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0.002297655
5072,0.102066856
5073,0.2496297
5074,0.469956026
5075,0.58686035
5076,0.648099205
5077,0.760210512
5078,0.465374239
5079,0.401802265
5080,0.246352909
5081,0.233042921
5082,0.063720649
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,0
5095,0.001634171
5096,0.158159144
5097,0.295718498
5098,0.501172071
5099,0.503961972
5100,0.586938977
5101,0.587970154
5102,0.655276017
5103,0.553160942
5104,0.30027194
5105,0.214466783
5106,0.084921368
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,0
5115,0
5116,0
5117,0
5118,0
5119,0.004046867
5120,0.087383025
5121,0.309132707
5122,0.309702825
5123,0.537775995
5124,0.417758402
5125,0.772302108
5126,0.637141971
5127,0.456272883
5128,0.374272448
5129,0.209615275
5130,0.077553671
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0
5142,0
5143,0.00230672
5144,0.089107767
5145,0.310219462
5146,0.500802145
5147,0.605390609
5148,0.730421003
5149,0.700482663
5150,0.641771979
5151,0.525280169
5152,0.454240886
5153,0.24340426
5154,0.065060103
5155,0
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0
5167,0.002332551
5168,0.104980666
5169,0.340922176
5170,0.483378319
5171,0.614537173
5172,0.64825345
5173,0.654967036
5174,0.647944464
5175,0.59558263
5176,0.492300428
5177,0.219534311
5178,0.069762803
5179,0
5180,0
5181,0
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0
5190,0
5191,0.002300961
5192,0.102520454
5193,0.285204782
5194,0.522399675
5195,0.63846605
5196,0.724070553
5197,0.701923389
5198,0.628813701
5199,0.501855913
5200,0.41163562
5201,0.204961632
5202,0.059595577
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0.004709574
5216,0.108388755
5217,0.352918197
5218,0.472751664
5219,0.613598424
5220,0.633645597
5221,0.652229043
5222,0.70308773
5223,0.553126985
5224,0.479294041
5225,0.308055707
5226,0.093657988
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,0.002413646
5240,0.12353467
5241,0.266126999
5242,0.486239058
5243,0.518744192
5244,0.691302355
5245,0.61358658
5246,0.740646205
5247,0.567632834
5248,0.430481457
5249,0.201842074
5250,0.080964296
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,0.00038749
5264,0.045363972
5265,0.052375281
5266,0.254523625
5267,0.16742081
5268,0.493617936
5269,0.618865243
5270,0.253883727
5271,0.326178685
5272,0.117683152
5273,0.148984436
5274,0.024203961
5275,0
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0.001822366
5288,0.051568091
5289,0.26955918
5290,0.441274733
5291,0.63397738
5292,0.514477032
5293,0.615078915
5294,0.637750341
5295,0.655324682
5296,0.482407185
5297,0.231862657
5298,0.10332765
5299,0
5300,0
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,0
5310,0
5311,0.002879378
5312,0.097629875
5313,0.25192885
5314,0.422766251
5315,0.549166737
5316,0.548439481
5317,0.707004093
5318,0.563845416
5319,0.440802317
5320,0.364398122
5321,0.157065385
5322,0.081477463
5323,0
5324,0
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,0.003245387
5336,0.107544592
5337,0.239811497
5338,0.443990798
5339,0.545346179
5340,0.562859494
5341,0.679975823
5342,0.518488634
5343,0.37667485
5344,0.274319347
5345,0.241442692
5346,0.06756833
5347,0
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0.004385834
5360,0.110164876
5361,0.391784695
5362,0.536110249
5363,0.50433608
5364,0.681797713
5365,0.701300682
5366,0.648211454
5367,0.617473752
5368,0.515234986
5369,0.315010932
5370,0.102111799
5371,0
5372,0
5373,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,0.003293667
5384,0.130414669
5385,0.370389717
5386,0.545700735
5387,0.385678398
5388,0.781994943
5389,0.781985651
5390,0.785492435
5391,0.540522158
5392,0.312072326
5393,0.255862683
5394,0.071924013
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0.003824353
5408,0.112525297
5409,0.325541824
5410,0.452573507
5411,0.442793187
5412,0.232693295
5413,0.371820126
5414,0.499787046
5415,0.502560569
5416,0.455908133
5417,0.22438349
5418,0.061829093
5419,0
5420,0
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,0
5430,0
5431,0.004089017
5432,0.079491829
5433,0.267882546
5434,0.271554117
5435,0.154470784
5436,0.213285867
5437,0.324332656
5438,0.171543266
5439,0.29524206
5440,0.296597667
5441,0.159009834
5442,0.060283002
5443,0
5444,0
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0.003348233
5456,0.086638463
5457,0.283940612
5458,0.368951888
5459,0.361546495
5460,0.580706106
5461,0.316333265
5462,0.388090304
5463,0.397268461
5464,0.395893092
5465,0.254178001
5466,0.082018948
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,0
5479,0.004040262
5480,0.085428476
5481,0.294691947
5482,0.448925951
5483,0.425071032
5484,0.556584831
5485,0.551876376
5486,0.70013095
5487,0.653326685
5488,0.343294
5489,0.30620384
5490,0.10310861
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0.004012913
5504,0.119836997
5505,0.164727584
5506,0.473392354
5507,0.436688358
5508,0.520864069
5509,0.59115183
5510,0.457555478
5511,0.590586044
5512,0.286438988
5513,0.259956882
5514,0.068417247
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,0.004895164
5528,0.109041543
5529,0.189202419
5530,0.33840832
5531,0.219596394
5532,0.508881365
5533,0.489136613
5534,0.541952276
5535,0.503842945
5536,0.468847513
5537,0.277533915
5538,0.07462297
5539,0
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,0
5550,0
5551,0.0055702
5552,0.098589635
5553,0.31443109
5554,0.518838012
5555,0.603685124
5556,0.725514006
5557,0.753035234
5558,0.591680831
5559,0.62746098
5560,0.406841119
5561,0.237491827
5562,0.060785358
5563,0
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,0
5575,0.005988779
5576,0.112194346
5577,0.317794685
5578,0.391889486
5579,0.657659127
5580,0.685044824
5581,0.76111464
5582,0.573296842
5583,0.624428984
5584,0.345012108
5585,0.208838752
5586,0.062899167
5587,0
5588,0
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,0.006326334
5600,0.164288568
5601,0.343551309
5602,0.575291538
5603,0.601900943
5604,0.723565256
5605,0.670497711
5606,0.660756226
5607,0.602352871
5608,0.455885733
5609,0.32529945
5610,0.077356579
5611,0
5612,0
5613,0
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,0.009623725
5624,0.062627597
5625,0.257443741
5626,0.453379838
5627,0.565904764
5628,0.7136596
5629,0.475278839
5630,0.584534284
5631,0.27658933
5632,0.380004591
5633,0.311782121
5634,0.060236313
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,0
5644,0
5645,0
5646,0
5647,0.006673626
5648,0.146768524
5649,0.350242773
5650,0.469647177
5651,0.627954935
5652,0.773702962
5653,0.835432763
5654,0.671841612
5655,0.625933867
5656,0.479597841
5657,0.272496446
5658,0.071469646
5659,0
5660,0
5661,0
5662,0
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,0.006016239
5672,0.174077802
5673,0.363217453
5674,0.557606887
5675,0.667873665
5676,0.732066631
5677,0.785671002
5678,0.626045488
5679,0.457537623
5680,0.402256984
5681,0.216935066
5682,0.093483469
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0.010269849
5696,0.105455261
5697,0.271777582
5698,0.40188173
5699,0.712044498
5700,0.671715879
5701,0.755850575
5702,0.76519221
5703,0.512736816
5704,0.373237509
5705,0.192107783
5706,0.060106639
5707,0
5708,0
5709,0
5710,0
5711,0
5712,0
5713,0
5714,0
5715,0
5716,0
5717,0
5718,0
5719,0.009269423
5720,0.158265352
5721,0.285800974
5722,0.535167269
5723,0.518767078
5724,0.306271114
5725,0.718063613
5726,0.63355968
5727,0.607147545
5728,0.46238906
5729,0.281149865
5730,0.066002487
5731,0
5732,0
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,0
5743,0.013525958
5744,0.173104562
5745,0.408577544
5746,0.516028165
5747,0.617682148
5748,0.700894164
5749,0.684080121
5750,0.805434553
5751,0.526317519
5752,0.263943043
5753,0.276612465
5754,0.054178949
5755,0
5756,0
5757,0
5758,0
5759,0
5760,0
5761,0
5762,0
5763,0
5764,0
5765,0
5766,0
5767,0.00916601
5768,0.139007778
5769,0.344528629
5770,0.565986436
5771,0.594779053
5772,0.687104709
5773,0.543850827
5774,0.578650244
5775,0.454180654
5776,0.408815824
5777,0.207194117
5778,0.064937865
5779,0
5780,0
5781,0
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0
5789,0
5790,0
5791,0.011050809
5792,0.133186859
5793,0.234043248
5794,0.494913687
5795,0.57076131
5796,0.742569148
5797,0.7357532
5798,0.681119227
5799,0.457653195
5800,0.3159485
5801,0.191696965
5802,0.058681208
5803,0
5804,0
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,0
5814,0
5815,0.010685786
5816,0.134128859
5817,0.331861048
5818,0.572595029
5819,0.605711595
5820,0.788080305
5821,0.767343205
5822,0.840111851
5823,0.497470247
5824,0.531562351
5825,0.317043194
5826,0.073514581
5827,0
5828,0
5829,0
5830,0
5831,0
5832,0
5833,0
5834,0
5835,0
5836,0
5837,0
5838,0
5839,0.010143729
5840,0.085607711
5841,0.186311934
5842,0.346675126
5843,0.435981893
5844,0.508190612
5845,0.766658472
5846,0.651275682
5847,0.554576035
5848,0.425226102
5849,0.243332946
5850,0.065413721
5851,0
5852,0
5853,0
5854,0
5855,0
5856,0
5857,0
5858,0
5859,0
5860,0
5861,0
5862,0
5863,0.00967941
5864,0.107013084
5865,0.3186541
5866,0.484686166
5867,0.572210209
5868,0.567082994
5869,0.670413475
5870,0.616748696
5871,0.598717448
5872,0.436188758
5873,0.277457232
5874,0.078051155
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,0
5884,0
5885,0
5886,0
5887,0.016351205
5888,0.159541549
5889,0.280342631
5890,0.494511516
5891,0.653726172
5892,0.510302593
5893,0.768826139
5894,0.707195721
5895,0.570777387
5896,0.321027248
5897,0.228710994
5898,0.066602086
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,0
5911,0.011248532
5912,0.159938339
5913,0.337490198
5914,0.606467232
5915,0.690201307
5916,0.771566985
5917,0.678204375
5918,0.750228058
5919,0.60103833
5920,0.477661666
5921,0.230050538
5922,0.049495763
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,0
5931,0
5932,0
5933,0
5934,0
5935,0.02074043
5936,0.166659253
5937,0.371431179
5938,0.550641353
5939,0.721804301
5940,0.76063915
5941,0.66344107
5942,0.691316861
5943,0.569589715
5944,0.460532142
5945,0.264897937
5946,0.058353897
5947,0
5948,0
5949,0
5950,0
5951,0
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0
5959,0.012648442
5960,0.176347308
5961,0.269443728
5962,0.561763832
5963,0.633914576
5964,0.706747577
5965,0.74529572
5966,0.648380128
5967,0.570190668
5968,0.400991471
5969,0.120714204
5970,0.067297979
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,0
5981,0
5982,0
5983,0.013046428
5984,0.16056674
5985,0.219593449
5986,0.358805387
5987,0.544343427
5988,0.722158163
5989,0.577528789
5990,0.638794043
5991,0.560905632
5992,0.198759564
5993,0.201251981
5994,0.060673844
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,0
6007,0.014093218
6008,0.092706238
6009,0.160233337
6010,0.44898632
6011,0.344899955
6012,0.546864251
6013,0.446474921
6014,0.547460566
6015,0.405437782
6016,0.35179917
6017,0.15715446
6018,0.053415707
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6029,0
6030,0
6031,0.013721138
6032,0.141201373
6033,0.267606731
6034,0.510277658
6035,0.493040177
6036,0.63092421
6037,0.64735131
6038,0.782737833
6039,0.46962653
6040,0.427888012
6041,0.254763275
6042,0.062570291
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0.014197382
6056,0.146836157
6057,0.202098945
6058,0.35752167
6059,0.479674285
6060,0.853550013
6061,0.713226274
6062,0.654998011
6063,0.538745591
6064,0.509156501
6065,0.291947018
6066,0.068619065
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,0
6078,0
6079,0.014985284
6080,0.147784379
6081,0.223775992
6082,0.42286285
6083,0.65825922
6084,0.725442711
6085,0.76540258
6086,0.783827563
6087,0.627618904
6088,0.423369824
6089,0.263911649
6090,0.047568826
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,0
6100,0
6101,0
6102,0
6103,0.019277158
6104,0.140998273
